Timestamp,From_Bank,Account,To_Bank,Account_duplicated_0,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 2:04,741,80095C330,11032,800B5BB60,800.93,US Dollar,800.93,US Dollar,Cheque,0
9/1/2022 2:10,741,80095C330,11032,800B5BB60,4850.56,US Dollar,4850.56,US Dollar,Credit Card,0
9/1/2022 2:09,1601,800BC3040,1601,800BC3040,8.15,US Dollar,8.15,US Dollar,Reinvestment,0
9/1/2022 2:02,20,800BD2C90,20,800BD2C90,1945088.04,US Dollar,1945088.04,US Dollar,Reinvestment,0
9/1/2022 2:26,0,8008E1170,11081,800BD6A40,849.94,US Dollar,849.94,US Dollar,Cheque,0
9/1/2022 2:29,0,8008E1170,11081,800BD6A40,1105.77,US Dollar,1105.77,US Dollar,Credit Card,0
9/1/2022 2:17,1208,80022D9E0,2597,800BD9E80,1105957.43,US Dollar,1105957.43,US Dollar,Cheque,0
9/1/2022 2:15,1208,80022D9E0,2597,800BD9E80,409919.96,US Dollar,409919.96,US Dollar,ACH,0
9/1/2022 2:19,544,8004B7270,2032,800BD9600,32876.04,US Dollar,32876.04,US Dollar,Cheque,0
9/1/2022 2:11,544,800BDB620,544,800BDB620,17031.74,US Dollar,17031.74,US Dollar,Reinvestment,0
9/1/2022 2:01,3785,800C3BED0,3785,800C3BED0,5973.1,US Dollar,5973.1,US Dollar,Reinvestment,0
9/1/2022 2:16,741,8004B7460,11081,800C4DA90,15412.36,US Dollar,15412.36,US Dollar,Cheque,0
9/1/2022 2:21,741,8004B7460,11081,800C4DA90,6623.66,US Dollar,6623.66,US Dollar,ACH,0
9/1/2022 2:16,2954,800C5E610,2954,800C5E610,1019776.86,US Dollar,1019776.86,US Dollar,Reinvestment,0
9/1/2022 2:18,0,8004A7AF0,1315,800C83E10,23701.29,US Dollar,23701.29,US Dollar,Cheque,0
9/1/2022 2:09,0,8004A7AF0,1315,800C83E10,12982.9,US Dollar,12982.9,US Dollar,Credit Card,0
9/1/2022 2:22,0,8004A7AF0,1315,800C83E10,1285.09,US Dollar,1285.09,US Dollar,Cash,0
9/1/2022 2:03,0,8004A7AF0,1315,800C83E10,2407,US Dollar,2407,US Dollar,Wire,0
9/1/2022 2:29,11304,8007D6CE0,2032,800C85220,10493.75,US Dollar,10493.75,US Dollar,Cheque,0
9/1/2022 2:03,11304,8007D6CE0,2032,800C85220,706.44,US Dollar,706.44,US Dollar,Credit Card,0
9/1/2022 2:17,11304,8007D6CE0,2032,800C85220,1241.82,US Dollar,1241.82,US Dollar,ACH,0
9/1/2022 2:17,21418,800964560,2776,800C8CC80,23648.38,US Dollar,23648.38,US Dollar,Cheque,0
9/1/2022 2:22,21418,800964560,2776,800C8CC80,47513.07,US Dollar,47513.07,US Dollar,Cash,0
9/1/2022 2:03,21418,800964560,2776,800C8CC80,21983.2,US Dollar,21983.2,US Dollar,Wire,0
9/1/2022 2:20,1488,800C8DF90,1488,800C8DF90,11.6,US Dollar,11.6,US Dollar,Reinvestment,0
9/1/2022 2:27,1831,800B4D200,1891,800C8AB90,50301.09,US Dollar,50301.09,US Dollar,Cheque,0
9/1/2022 2:04,1831,800B4D200,1891,800C8AB90,1259.23,US Dollar,1259.23,US Dollar,Credit Card,0
9/1/2022 2:11,1831,800B4D200,1891,800C8AB90,1608.14,US Dollar,1608.14,US Dollar,Wire,0
9/1/2022 2:16,1924,800797850,2597,800C9C890,2006.38,US Dollar,2006.38,US Dollar,Cheque,0
9/1/2022 2:26,1924,800797850,2597,800C9C890,2873.98,US Dollar,2873.98,US Dollar,Credit Card,0
9/1/2022 2:22,718,800C9E170,718,800C9E170,25694.52,US Dollar,25694.52,US Dollar,Reinvestment,0
9/1/2022 2:14,11,8007AE430,21418,800CA0FF0,20.21,US Dollar,20.21,US Dollar,Cheque,0
9/1/2022 2:24,11,8007AE430,21418,800CA0FF0,26.09,US Dollar,26.09,US Dollar,Credit Card,0
9/1/2022 2:16,11,8007AE430,21418,800CA0FF0,3.89,US Dollar,3.89,US Dollar,ACH,0
9/1/2022 2:04,11,8007AE430,21418,800CA0FF0,7.58,US Dollar,7.58,US Dollar,Wire,0
9/1/2022 2:06,20,8003BABC0,741,800CA6C00,63.45,US Dollar,63.45,US Dollar,Cheque,0
9/1/2022 2:29,20,8003BABC0,741,800CA6C00,273.86,US Dollar,273.86,US Dollar,Cash,0
9/1/2022 2:09,20,8003BABC0,741,800CA6C00,15.28,US Dollar,15.28,US Dollar,ACH,0
9/1/2022 2:14,20,8003BABC0,741,800CA6C00,11.64,US Dollar,11.64,US Dollar,Wire,0
9/1/2022 2:08,1208,800552080,11,800CAEDA0,11274.33,US Dollar,11274.33,US Dollar,Cheque,0
9/1/2022 2:29,1208,800552080,11,800CAEDA0,7097.46,US Dollar,7097.46,US Dollar,Credit Card,0
9/1/2022 2:06,1208,800552080,11,800CAEDA0,3903.43,US Dollar,3903.43,US Dollar,Cash,0
9/1/2022 2:06,1208,800552080,11,800CAEDA0,4670.33,US Dollar,4670.33,US Dollar,ACH,0
9/1/2022 2:08,0,800687B10,22118,800CB1BB0,2596.13,US Dollar,2596.13,US Dollar,Cheque,0
9/1/2022 2:14,0,800687B10,22118,800CB1BB0,2583.03,US Dollar,2583.03,US Dollar,Credit Card,0
9/1/2022 2:20,1046,800B27790,22118,800CB71D0,2223.34,US Dollar,2223.34,US Dollar,Cheque,0
9/1/2022 2:24,1046,800B27790,22118,800CB71D0,185.06,US Dollar,185.06,US Dollar,Cash,0
9/1/2022 2:17,952,80074F240,22088,800CC8470,14.59,US Dollar,14.59,US Dollar,Cheque,0
9/1/2022 2:26,952,80074F240,22088,800CC8470,24.9,US Dollar,24.9,US Dollar,Credit Card,0
9/1/2022 2:10,952,80074F240,22088,800CC8470,15.12,US Dollar,15.12,US Dollar,Cash,0
9/1/2022 2:21,952,80074F240,22088,800CC8470,4.64,US Dollar,4.64,US Dollar,ACH,0
9/1/2022 2:10,0,8009B20B0,1922,800CD0BB0,100.19,US Dollar,100.19,US Dollar,Cheque,0
9/1/2022 2:14,0,8009B20B0,1922,800CD0BB0,598.7,US Dollar,598.7,US Dollar,Cash,0
9/1/2022 2:28,11304,800CD5680,11304,800CD5680,20.4,US Dollar,20.4,US Dollar,Reinvestment,0
9/1/2022 2:11,22088,800CDF2C0,22088,800CDF2C0,38225.91,US Dollar,38225.91,US Dollar,Reinvestment,0
9/1/2022 2:01,2208,800CDDA00,2208,800CDDA00,16.71,US Dollar,16.71,US Dollar,Reinvestment,0
9/1/2022 2:28,21418,800D084E0,21418,800D084E0,16731.02,US Dollar,16731.02,US Dollar,Reinvestment,0
9/1/2022 2:00,0,800493730,1488,800BAA270,116.93,US Dollar,116.93,US Dollar,Cheque,0
9/1/2022 2:06,0,800493730,1488,800BAA270,29.54,US Dollar,29.54,US Dollar,Credit Card,0
9/1/2022 2:13,0,800493730,1488,800BAA270,50.65,US Dollar,50.65,US Dollar,ACH,0
9/1/2022 2:12,0,800493730,1488,800BAA270,4.32,US Dollar,4.32,US Dollar,Wire,0
9/1/2022 2:27,1924,800D7BA00,1924,800D7BA00,175941.83,US Dollar,175941.83,US Dollar,Reinvestment,0
9/1/2022 2:20,22088,800D7CF30,22088,800D7CF30,122838.33,US Dollar,122838.33,US Dollar,Reinvestment,0
9/1/2022 2:17,22088,800D7B400,22088,800D7B400,3629.3,US Dollar,3629.3,US Dollar,Reinvestment,0
9/1/2022 2:27,11304,80095BC50,22217,800D7B2C0,294.11,US Dollar,294.11,US Dollar,Cheque,0
9/1/2022 2:27,2258,800D81D00,2258,800D81D00,3.5,US Dollar,3.5,US Dollar,Reinvestment,0
9/1/2022 2:13,1922,800D95750,1922,800D95750,12.11,US Dollar,12.11,US Dollar,Reinvestment,0
9/1/2022 2:28,0,800B19EA0,0,800D989D0,1757.39,US Dollar,1757.39,US Dollar,Cheque,0
9/1/2022 2:11,0,800B19EA0,0,800D989D0,4694.41,US Dollar,4694.41,US Dollar,Credit Card,0
9/1/2022 2:06,0,800B19EA0,0,800D989D0,13274.13,US Dollar,13274.13,US Dollar,Cash,0
9/1/2022 2:26,0,800B19EA0,0,800D989D0,1444.35,US Dollar,1444.35,US Dollar,ACH,0
9/1/2022 2:12,0,800B19EA0,0,800D989D0,1055.52,US Dollar,1055.52,US Dollar,Wire,0
9/1/2022 2:20,70,10042B660,11032,800DAF820,2043.99,US Dollar,2043.99,US Dollar,Cheque,0
9/1/2022 2:25,70,10042B660,11032,800DAF820,1643.79,US Dollar,1643.79,US Dollar,Credit Card,0
9/1/2022 2:23,2954,800790E00,22147,800DBF230,123.81,US Dollar,123.81,US Dollar,Cheque,0
9/1/2022 2:19,2954,800790E00,22147,800DBF230,918.29,US Dollar,918.29,US Dollar,Credit Card,0
9/1/2022 2:12,20,800575E70,2032,800DE6830,4156.31,US Dollar,4156.31,US Dollar,Cheque,0
9/1/2022 2:01,20,800575E70,2032,800DE6830,2387.85,US Dollar,2387.85,US Dollar,ACH,0
9/1/2022 2:20,544,800DE6640,544,800DE6640,679540.71,US Dollar,679540.71,US Dollar,Reinvestment,0
9/1/2022 2:01,1818,80057AF00,1208,800DE8520,10624.19,US Dollar,10624.19,US Dollar,Cheque,0
9/1/2022 2:01,1818,80057AF00,1208,800DE8520,5021.2,US Dollar,5021.2,US Dollar,Credit Card,0
9/1/2022 2:17,1818,80057AF00,1208,800DE8520,7310.85,US Dollar,7310.85,US Dollar,Wire,0
9/1/2022 2:00,544,8004E9720,21418,800D39C00,945.25,US Dollar,945.25,US Dollar,Cheque,0
9/1/2022 2:00,544,8004E9720,21418,800D39C00,3163.78,US Dollar,3163.78,US Dollar,Credit Card,0
9/1/2022 2:22,2954,800B902C0,2954,80095C7E0,3821.27,US Dollar,3821.27,US Dollar,Cheque,0
9/1/2022 2:04,2954,800B902C0,2954,80095C7E0,3364.28,US Dollar,3364.28,US Dollar,Credit Card,0
9/1/2022 2:25,2597,800387690,1601,800DF1310,2923.63,US Dollar,2923.63,US Dollar,Cheque,0
9/1/2022 2:11,2597,800387690,1601,800DF1310,3155.89,US Dollar,3155.89,US Dollar,Cash,0
9/1/2022 2:28,0,800674C20,11081,800DF4650,8075.3,US Dollar,8075.3,US Dollar,Cheque,0
9/1/2022 2:16,0,800674C20,11081,800DF4650,1555.78,US Dollar,1555.78,US Dollar,Cash,0
9/1/2022 2:20,22254,800DF56E0,22254,800DF56E0,4211.93,US Dollar,4211.93,US Dollar,Reinvestment,0
9/1/2022 2:10,1313,800A865C0,2310,800DF6330,223.15,US Dollar,223.15,US Dollar,Cheque,0
9/1/2022 2:08,1313,800A865C0,2310,800DF6330,42.03,US Dollar,42.03,US Dollar,Credit Card,0
9/1/2022 2:01,1313,800A865C0,2310,800DF6330,4.33,US Dollar,4.33,US Dollar,ACH,0
9/1/2022 2:28,11,800DB9230,22147,80067A3D0,345256.37,US Dollar,345256.37,US Dollar,Cheque,0
9/1/2022 2:21,11,800DB9230,22147,80067A3D0,9267.3,US Dollar,9267.3,US Dollar,Credit Card,0
9/1/2022 2:06,11,800DB9230,22147,80067A3D0,317091.12,US Dollar,317091.12,US Dollar,Wire,0
9/1/2022 2:04,20,800073D00,1831,800E21C90,263.88,US Dollar,263.88,US Dollar,Cheque,0
9/1/2022 2:29,20,800073D00,1831,800E21C90,334.17,US Dollar,334.17,US Dollar,Credit Card,0
9/1/2022 2:21,1924,800308EA0,20,800E2AAD0,113249.96,US Dollar,113249.96,US Dollar,Cheque,0
9/1/2022 2:01,1924,800308EA0,20,800E2AAD0,27325.29,US Dollar,27325.29,US Dollar,Credit Card,0
9/1/2022 2:10,1924,800308EA0,20,800E2AAD0,262922.42,US Dollar,262922.42,US Dollar,Cash,0
9/1/2022 2:10,2597,800D53A50,867,800E2DB60,456.11,US Dollar,456.11,US Dollar,Cheque,0
9/1/2022 2:22,2597,800D53A50,867,800E2DB60,132.41,US Dollar,132.41,US Dollar,Credit Card,0
9/1/2022 2:08,2208,800E56D30,2208,800E56D30,349892.58,US Dollar,349892.58,US Dollar,Reinvestment,0
9/1/2022 2:03,1894,800E62490,1894,800E62490,18507.99,US Dollar,18507.99,US Dollar,Reinvestment,0
9/1/2022 2:17,718,800E5EBA0,718,800E5EBA0,5.55,US Dollar,5.55,US Dollar,Reinvestment,0
9/1/2022 2:11,2310,800E607E0,2310,800E607E0,19.96,US Dollar,19.96,US Dollar,Reinvestment,0
9/1/2022 2:04,1894,800C779B0,1894,800C779B0,2834724.12,US Dollar,2834724.12,US Dollar,Reinvestment,0
9/1/2022 2:28,0,800E7FE40,0,800E7FE40,16.97,US Dollar,16.97,US Dollar,Reinvestment,0
9/1/2022 2:13,22456,800E8A0A0,22456,800E8A0A0,90903.89,US Dollar,90903.89,US Dollar,Reinvestment,0
9/1/2022 2:28,32500,800E91E00,867,800E92C10,1040.79,US Dollar,1040.79,US Dollar,ACH,0
9/1/2022 2:28,3785,800E2B600,3785,800E2B600,2524.23,US Dollar,2524.23,US Dollar,Reinvestment,0
9/1/2022 2:15,11304,8009E9DB0,1894,800E9EAE0,329.39,US Dollar,329.39,US Dollar,Cheque,0
9/1/2022 2:23,11304,8009E9DB0,1894,800E9EAE0,216.95,US Dollar,216.95,US Dollar,Credit Card,0
9/1/2022 2:08,1601,800AE1330,2310,800E9FA10,60318.17,US Dollar,60318.17,US Dollar,Cheque,0
9/1/2022 2:07,1601,800AE1330,2310,800E9FA10,27684.93,US Dollar,27684.93,US Dollar,Cash,0
9/1/2022 2:06,1601,8006743C0,1313,800EBC8B0,12087.9,US Dollar,12087.9,US Dollar,Cheque,0
9/1/2022 2:24,1601,8006743C0,1313,800EBC8B0,16597.41,US Dollar,16597.41,US Dollar,ACH,0
9/1/2022 2:18,544,800EC6270,544,800EC6270,6841.57,US Dollar,6841.57,US Dollar,Reinvestment,0
9/1/2022 2:18,1208,80061E7B0,0,800EDA480,95689.66,US Dollar,95689.66,US Dollar,Cheque,0
9/1/2022 2:16,1208,80061E7B0,0,800EDA480,23750.15,US Dollar,23750.15,US Dollar,Wire,0
9/1/2022 2:27,1601,8007A0D80,1924,800F01F10,35118.07,US Dollar,35118.07,US Dollar,Cheque,0
9/1/2022 2:16,1601,8007A0D80,1924,800F01F10,14066.19,US Dollar,14066.19,US Dollar,ACH,0
9/1/2022 2:19,11,800072260,22217,800EC86C0,618.24,US Dollar,618.24,US Dollar,Cheque,0
9/1/2022 2:16,11,800072260,22217,800EC86C0,2803.61,US Dollar,2803.61,US Dollar,Credit Card,0
9/1/2022 2:29,1601,800F22720,1601,800F22720,15728.8,US Dollar,15728.8,US Dollar,Reinvestment,0
9/1/2022 2:06,20,800576420,22217,800F26CC0,511.34,US Dollar,511.34,US Dollar,Cheque,0
9/1/2022 2:04,20,800576420,22217,800F26CC0,1791.73,US Dollar,1791.73,US Dollar,Credit Card,0
9/1/2022 2:28,1831,800F37BB0,1831,800F37BB0,23.29,US Dollar,23.29,US Dollar,Reinvestment,0
9/1/2022 2:07,11,800A01B40,2310,800F3CFF0,878.46,US Dollar,878.46,US Dollar,Cheque,0
9/1/2022 2:16,11,800A01B40,2310,800F3CFF0,210.16,US Dollar,210.16,US Dollar,Credit Card,0
9/1/2022 2:15,2258,800F513D0,2258,800F513D0,6.32,US Dollar,6.32,US Dollar,Reinvestment,0
9/1/2022 2:27,718,800EF6C70,718,800EF6C70,151357.06,US Dollar,151357.06,US Dollar,Reinvestment,0
9/1/2022 2:18,11,800F5E5C0,11,800F5E5C0,5.14,US Dollar,5.14,US Dollar,Reinvestment,0
9/1/2022 2:04,1046,800F770B0,1046,800F770B0,11.98,US Dollar,11.98,US Dollar,Reinvestment,0
9/1/2022 2:24,2954,800F68A00,2954,800F68A00,5.9,US Dollar,5.9,US Dollar,Reinvestment,0
9/1/2022 2:21,1046,800F88480,1046,800F88480,209279.66,US Dollar,209279.66,US Dollar,Reinvestment,0
9/1/2022 2:28,2597,800495B30,20,800F88B10,109.6,US Dollar,109.6,US Dollar,Cheque,0
9/1/2022 2:29,2597,800495B30,20,800F88B10,16.42,US Dollar,16.42,US Dollar,ACH,0
9/1/2022 2:24,0,8005825B0,741,800F8F850,40811.8,US Dollar,40811.8,US Dollar,Cheque,0
9/1/2022 2:11,1887,800F9FFC0,1887,800F9FFC0,2346937.03,US Dollar,2346937.03,US Dollar,Reinvestment,0
9/1/2022 2:26,1315,800C630C0,20,800FA7030,225.93,US Dollar,225.93,US Dollar,Cheque,0
9/1/2022 2:08,20,800606F00,2258,800FA9930,7924.79,US Dollar,7924.79,US Dollar,Cheque,0
9/1/2022 2:12,20,800606F00,2258,800FA9930,3621.01,US Dollar,3621.01,US Dollar,Credit Card,0
9/1/2022 2:08,2776,800FB7760,2776,800FB7760,228.71,US Dollar,228.71,US Dollar,Reinvestment,0
9/1/2022 2:03,1208,8003A2220,1894,800FB8A80,57031.72,US Dollar,57031.72,US Dollar,Cheque,0
9/1/2022 2:04,1208,8003A2220,1894,800FB8A80,10171.97,US Dollar,10171.97,US Dollar,Credit Card,0
9/1/2022 2:23,1208,8003A2220,1894,800FB8A80,8945.83,US Dollar,8945.83,US Dollar,Cash,0
9/1/2022 2:04,1208,8003A2220,1894,800FB8A80,12470.15,US Dollar,12470.15,US Dollar,ACH,0
9/1/2022 2:27,1208,8003A2220,1894,800FB8A80,18615.59,US Dollar,18615.59,US Dollar,Wire,0
9/1/2022 2:07,1894,800FC1BD0,1894,800FC1BD0,8.27,US Dollar,8.27,US Dollar,Reinvestment,0
9/1/2022 2:15,544,800367040,22456,800FDF950,412.38,US Dollar,412.38,US Dollar,Cheque,0
9/1/2022 2:12,21418,800EF7900,2776,800FE1970,205.91,US Dollar,205.91,US Dollar,Cheque,0
9/1/2022 2:04,21418,800EF7900,2776,800FE1970,152.88,US Dollar,152.88,US Dollar,Credit Card,0
9/1/2022 2:10,12545,800FEEC90,12545,800FEEC90,14.85,US Dollar,14.85,US Dollar,Reinvestment,0
9/1/2022 2:22,2589,8010023D0,2589,8010023D0,253194.4,US Dollar,253194.4,US Dollar,Reinvestment,0
9/1/2022 2:05,0,8010090C0,0,8010090C0,24.62,US Dollar,24.62,US Dollar,Reinvestment,0
9/1/2022 2:06,2776,800685880,22088,80101F010,448.57,US Dollar,448.57,US Dollar,Cheque,0
9/1/2022 2:07,2776,800685880,22088,80101F010,897.61,US Dollar,897.61,US Dollar,Cash,0
9/1/2022 2:23,2776,800685880,22088,80101F010,1289.08,US Dollar,1289.08,US Dollar,ACH,0
9/1/2022 2:03,2776,800685880,22088,80101F010,99.38,US Dollar,99.38,US Dollar,Wire,0
9/1/2022 2:17,22456,801005770,22456,801005770,3.15,US Dollar,3.15,US Dollar,Reinvestment,0
9/1/2022 2:11,1924,801007550,1924,801007550,21.07,US Dollar,21.07,US Dollar,Reinvestment,0
9/1/2022 2:17,1894,80107CBC0,1208,80107C7B0,537254,US Dollar,537254,US Dollar,Cheque,0
9/1/2022 2:05,1887,800BA9D40,1313,801097A40,2645.03,US Dollar,2645.03,US Dollar,Cheque,0
9/1/2022 2:06,1208,80039B140,1891,80109A590,158.48,US Dollar,158.48,US Dollar,Cheque,0
9/1/2022 2:27,1208,80039B140,1891,80109A590,24.97,US Dollar,24.97,US Dollar,Cash,0
9/1/2022 2:27,32671,800F82980,32671,800F82980,3657.41,US Dollar,3657.41,US Dollar,Reinvestment,0
9/1/2022 2:02,12773,80109AA30,12773,80109AA30,12176.56,US Dollar,12176.56,US Dollar,Reinvestment,0
9/1/2022 2:01,11,8010AC750,11,8010AC750,21.82,US Dollar,21.82,US Dollar,Reinvestment,0
9/1/2022 2:28,2954,800794270,12582,800F8AB20,26892.23,US Dollar,26892.23,US Dollar,Cheque,0
9/1/2022 2:20,12773,8010B9420,12773,8010B9420,64294.63,US Dollar,64294.63,US Dollar,Reinvestment,0
9/1/2022 2:00,20,800585A20,1046,8010BABB0,7.84,US Dollar,7.84,US Dollar,Cheque,0
9/1/2022 2:13,952,800FEE460,2208,8010BCDE0,116.78,US Dollar,116.78,US Dollar,Cheque,0
9/1/2022 2:13,952,800FEE460,2208,8010BCDE0,210.1,US Dollar,210.1,US Dollar,Credit Card,0
9/1/2022 2:01,12582,8010C10A0,12582,8010C10A0,1728.78,US Dollar,1728.78,US Dollar,Reinvestment,0
9/1/2022 2:17,70,10042B660,2310,8010D1E90,1756.98,US Dollar,1756.98,US Dollar,Cheque,0
9/1/2022 2:00,70,10042B660,2310,8010D1E90,673.17,US Dollar,673.17,US Dollar,Cash,0
9/1/2022 2:25,70,10042B660,21418,8010E0C30,1525.01,US Dollar,1525.01,US Dollar,Cheque,0
9/1/2022 2:25,70,10042B660,21418,8010E0C30,1861.15,US Dollar,1861.15,US Dollar,Credit Card,0
9/1/2022 2:03,741,8004E03E0,2258,8010E4A00,1692.26,US Dollar,1692.26,US Dollar,Cheque,0
9/1/2022 2:16,741,8004E03E0,2258,8010E4A00,315.13,US Dollar,315.13,US Dollar,Credit Card,0
9/1/2022 2:04,741,8004E03E0,2258,8010E4A00,330.98,US Dollar,330.98,US Dollar,ACH,0
9/1/2022 2:23,70,10042B660,0,8010E5930,10.58,US Dollar,10.58,US Dollar,Cheque,0
9/1/2022 2:04,2208,8010E6260,2208,8010E6260,22.6,US Dollar,22.6,US Dollar,Reinvestment,0
9/1/2022 2:24,11032,8010F2610,11032,8010F2610,16081.71,US Dollar,16081.71,US Dollar,Reinvestment,0
9/1/2022 2:20,22254,8010F4510,22254,8010F4510,21757.14,US Dollar,21757.14,US Dollar,Reinvestment,0
9/1/2022 2:27,2865,8011081E0,2865,8011081E0,18.13,US Dollar,18.13,US Dollar,Reinvestment,0
9/1/2022 2:27,2258,800EBCCB0,2695,801111730,4355.45,US Dollar,4355.45,US Dollar,Cheque,0
9/1/2022 2:07,2258,800EBCCB0,2695,801111730,1553.27,US Dollar,1553.27,US Dollar,ACH,0
9/1/2022 2:12,1887,8010A9D90,1887,8010A9D90,57260625.32,US Dollar,57260625.32,US Dollar,Reinvestment,0
9/1/2022 2:22,32481,8010B4AE0,32481,8010B4AE0,3065,US Dollar,3065,US Dollar,Reinvestment,0
9/1/2022 2:18,2032,8010BC150,2032,8010BC150,36501.7,US Dollar,36501.7,US Dollar,Reinvestment,0
9/1/2022 2:26,12545,8010CDE10,12545,8010CDE10,4.41,US Dollar,4.41,US Dollar,Reinvestment,0
9/1/2022 2:11,32240,800F60290,32240,800F60290,11581.38,US Dollar,11581.38,US Dollar,Reinvestment,0
9/1/2022 2:03,12874,8011282B0,12874,8011282B0,19.9,US Dollar,19.9,US Dollar,Reinvestment,0
9/1/2022 2:00,214,8010B31A0,12874,80112A320,4608.65,US Dollar,4608.65,US Dollar,Cheque,0
9/1/2022 2:03,214,8010B31A0,12874,80112A320,1993.55,US Dollar,1993.55,US Dollar,Credit Card,0
9/1/2022 2:20,214,8010B31A0,12874,80112A320,106.05,US Dollar,106.05,US Dollar,ACH,0
9/1/2022 2:29,11304,801132AB0,11304,801132AB0,8.89,US Dollar,8.89,US Dollar,Reinvestment,0
9/1/2022 2:20,1924,800FE6B10,544,80113BFF0,1266.37,US Dollar,1266.37,US Dollar,Cheque,0
9/1/2022 2:01,1924,800FE6B10,544,80113BFF0,2004.05,US Dollar,2004.05,US Dollar,Credit Card,0
9/1/2022 2:14,1313,801141EF0,1313,801141EF0,6.11,US Dollar,6.11,US Dollar,Reinvestment,0
9/1/2022 2:25,11,80097F9E0,214,8011472A0,292905.17,US Dollar,292905.17,US Dollar,Cheque,0
9/1/2022 2:14,12773,8011446E0,12773,8011446E0,12.56,US Dollar,12.56,US Dollar,Reinvestment,0
9/1/2022 2:23,11032,8008C3630,952,801162480,4546.65,US Dollar,4546.65,US Dollar,Cheque,0
9/1/2022 2:23,11032,8008C3630,952,801162480,2337.73,US Dollar,2337.73,US Dollar,Credit Card,0
9/1/2022 2:18,22217,800FB2E40,2258,801179E20,28.24,US Dollar,28.24,US Dollar,Cheque,0
9/1/2022 2:13,22217,800FB2E40,2258,801179E20,60.9,US Dollar,60.9,US Dollar,Credit Card,0
9/1/2022 2:07,22217,800FB2E40,2258,801179E20,22.35,US Dollar,22.35,US Dollar,Cash,0
9/1/2022 2:29,22217,800FB2E40,2258,801179E20,9.68,US Dollar,9.68,US Dollar,ACH,0
9/1/2022 2:27,22217,800FB2E40,2258,801179E20,13.56,US Dollar,13.56,US Dollar,Wire,0
9/1/2022 2:21,0,8009BC380,22118,8011803D0,323.59,US Dollar,323.59,US Dollar,Cheque,0
9/1/2022 2:17,0,8009BC380,22118,8011803D0,2047.87,US Dollar,2047.87,US Dollar,Cash,0
9/1/2022 2:23,214,8001D3130,1922,80119A840,195.97,US Dollar,195.97,US Dollar,Cheque,0
9/1/2022 2:20,214,8001D3130,1922,80119A840,362.27,US Dollar,362.27,US Dollar,Credit Card,0
9/1/2022 2:27,32511,801186990,32511,801186990,2493.89,US Dollar,2493.89,US Dollar,Reinvestment,0
9/1/2022 2:15,544,8011A6ED0,544,8011A6ED0,392554.92,US Dollar,392554.92,US Dollar,Reinvestment,0
9/1/2022 2:20,22088,8011B1540,22088,8011B1540,9.44,US Dollar,9.44,US Dollar,Reinvestment,0
9/1/2022 2:29,1046,8011C61F0,1046,8011C61F0,582.81,US Dollar,582.81,US Dollar,Reinvestment,0
9/1/2022 2:26,11081,8011C6DB0,11081,8011C6DB0,1700795.36,US Dollar,1700795.36,US Dollar,Reinvestment,0
9/1/2022 2:00,0,8010E5930,2258,8011C8C00,133.09,US Dollar,133.09,US Dollar,Cheque,0
9/1/2022 2:11,0,8010E5930,2258,8011C8C00,25.29,US Dollar,25.29,US Dollar,Cash,0
9/1/2022 2:05,0,8010E5930,2258,8011C8C00,37.92,US Dollar,37.92,US Dollar,ACH,0
9/1/2022 2:27,22147,8011A90A0,22147,8011A90A0,3941.57,US Dollar,3941.57,US Dollar,Reinvestment,0
9/1/2022 2:29,2589,80116F540,2695,8011C9780,124375,US Dollar,124375,US Dollar,ACH,0
9/1/2022 2:19,2670,8011C98E0,2933,8011C9B60,7799485.29,US Dollar,7799485.29,US Dollar,Cheque,0
9/1/2022 2:25,2954,8011C6950,2954,8011C6950,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
9/1/2022 2:10,1831,8011CE9D0,1831,8011CE9D0,509199.21,US Dollar,509199.21,US Dollar,Reinvestment,0
9/1/2022 2:02,70,10042B660,2258,8011DC110,38229.75,US Dollar,38229.75,US Dollar,Cheque,0
9/1/2022 2:13,70,10042B660,2258,8011DC110,57556.98,US Dollar,57556.98,US Dollar,Cash,0
9/1/2022 2:28,1891,8011E5660,1891,8011E5660,15.35,US Dollar,15.35,US Dollar,Reinvestment,0
9/1/2022 2:02,1315,800D9C470,1315,800D9C470,15.2,US Dollar,15.2,US Dollar,Reinvestment,0
9/1/2022 2:00,0,80038F680,1315,8011EFF90,6022.05,US Dollar,6022.05,US Dollar,Cheque,0
9/1/2022 2:17,0,80038F680,1315,8011EFF90,22304.65,US Dollar,22304.65,US Dollar,Cash,0
9/1/2022 2:15,2310,800B3EF00,22118,8011F5300,82.36,US Dollar,82.36,US Dollar,Cheque,0
9/1/2022 2:11,2310,800B3EF00,22118,8011F5300,108.42,US Dollar,108.42,US Dollar,Credit Card,0
9/1/2022 2:12,1924,8010A77B0,1208,8011F9260,197.24,US Dollar,197.24,US Dollar,Cheque,0
9/1/2022 2:15,1924,8010A77B0,1208,8011F9260,122.63,US Dollar,122.63,US Dollar,Credit Card,0
9/1/2022 2:10,741,8009AED80,2032,8011FA6E0,238.56,US Dollar,238.56,US Dollar,Cheque,0
9/1/2022 2:17,741,8009AED80,2032,8011FA6E0,315.1,US Dollar,315.1,US Dollar,Credit Card,0
