Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 1:07,20,80006FA90,1208,800C9DD60,21.7,US Dollar,21.7,US Dollar,Cheque,0
9/1/2022 1:23,20,80006FA90,1208,800C9DD60,77.95,US Dollar,77.95,US Dollar,Credit Card,0
9/1/2022 1:14,0,8003C3AB0,1894,800C9EEA0,895405.83,US Dollar,895405.83,US Dollar,Cheque,0
9/1/2022 1:24,1887,800CAAB60,1887,800CAAB60,6.02,US Dollar,6.02,US Dollar,Reinvestment,0
9/1/2022 1:26,2776,800CB6120,2776,800CB6120,1959224.13,US Dollar,1959224.13,US Dollar,Reinvestment,0
9/1/2022 1:07,2954,800CBB980,2954,800CBB980,8.39,US Dollar,8.39,US Dollar,Reinvestment,0
9/1/2022 1:23,0,800CBFD50,0,800CBFD50,248354.53,US Dollar,248354.53,US Dollar,Reinvestment,0
9/1/2022 1:06,70,10042B660,1818,800CC8EE0,89.47,US Dollar,89.47,US Dollar,Cheque,0
9/1/2022 1:20,70,10042B660,1818,800CC8EE0,73.42,US Dollar,73.42,US Dollar,Credit Card,0
9/1/2022 1:13,11081,800BCFF10,11081,800BCFF10,3326.14,US Dollar,3326.14,US Dollar,Reinvestment,0
9/1/2022 1:23,214,800CD4CD0,214,800CD4CD0,308289.94,US Dollar,308289.94,US Dollar,Reinvestment,0
9/1/2022 1:29,11304,800D289C0,11304,800D289C0,7347.82,US Dollar,7347.82,US Dollar,Reinvestment,0
9/1/2022 1:00,0,800D7C520,0,800D7C520,20.09,US Dollar,20.09,US Dollar,Reinvestment,0
9/1/2022 1:03,21418,800D7FD70,21418,800D7FD70,1765110.57,US Dollar,1765110.57,US Dollar,Reinvestment,0
9/1/2022 1:16,2954,800D96830,2954,800D96830,16.25,US Dollar,16.25,US Dollar,Reinvestment,0
9/1/2022 1:08,214,8005BEE00,1887,800D98560,3469.91,US Dollar,3469.91,US Dollar,Cheque,0
9/1/2022 1:00,21418,800D9D450,21418,800D9D450,24.57,US Dollar,24.57,US Dollar,Reinvestment,0
9/1/2022 1:29,741,800DAB060,741,800DAB060,1366.99,US Dollar,1366.99,US Dollar,Reinvestment,0
9/1/2022 1:14,1488,800B71160,1887,800DB27B0,277.27,US Dollar,277.27,US Dollar,Cheque,0
9/1/2022 1:07,1488,800B71160,1887,800DB27B0,378.94,US Dollar,378.94,US Dollar,ACH,0
9/1/2022 1:06,11081,800DB5810,11081,800DB5810,6085901.05,US Dollar,6085901.05,US Dollar,Reinvestment,0
9/1/2022 1:27,1208,8005E0F40,11081,800DD4420,890.54,US Dollar,890.54,US Dollar,Cheque,0
9/1/2022 1:06,22147,800D31130,11304,800DDCA50,587.03,US Dollar,587.03,US Dollar,Cheque,0
9/1/2022 1:06,22147,800D31130,11304,800DDCA50,8,US Dollar,8,US Dollar,ACH,0
9/1/2022 1:22,2597,80045C440,1894,800DDFC70,407.7,US Dollar,407.7,US Dollar,Credit Card,0
9/1/2022 1:06,2597,80045C440,1894,800DDFC70,2118,US Dollar,2118,US Dollar,Cash,0
9/1/2022 1:10,1313,800DF5CE0,1313,800DF5CE0,3231.94,US Dollar,3231.94,US Dollar,Reinvestment,0
9/1/2022 1:25,1313,80067BF10,1313,80067BF10,7252.97,US Dollar,7252.97,US Dollar,Reinvestment,0
9/1/2022 1:08,3614,800E22A30,3614,800E22A30,347.89,US Dollar,347.89,US Dollar,Reinvestment,0
9/1/2022 1:13,2954,80061C2D0,21418,8005D11C0,14683748.58,US Dollar,14683748.58,US Dollar,Cheque,0
9/1/2022 1:17,2032,800E4D730,2032,800E4D730,3,US Dollar,3,US Dollar,Reinvestment,0
9/1/2022 1:12,11,800E4DFC0,11,800E4DFC0,964316.28,US Dollar,964316.28,US Dollar,Reinvestment,0
9/1/2022 1:22,1887,800E550C0,1887,800E550C0,15.89,US Dollar,15.89,US Dollar,Reinvestment,0
9/1/2022 1:01,2597,800629310,2597,800629310,18.03,US Dollar,18.03,US Dollar,Reinvestment,0
9/1/2022 1:11,22254,800E243C0,22254,800E243C0,13.11,US Dollar,13.11,US Dollar,Reinvestment,0
9/1/2022 1:26,1924,800E88890,1924,800E88890,475759.74,US Dollar,475759.74,US Dollar,Reinvestment,0
9/1/2022 1:05,22118,800E8EDF0,22118,800E8EDF0,3235.14,US Dollar,3235.14,US Dollar,Reinvestment,0
9/1/2022 1:09,32506,800E93AA0,32506,800E93AA0,63.01,US Dollar,63.01,US Dollar,Reinvestment,0
9/1/2022 1:26,867,800685C10,0,800EA5660,185.01,US Dollar,185.01,US Dollar,Cheque,0
9/1/2022 1:24,867,800685C10,0,800EA5660,58.8,US Dollar,58.8,US Dollar,Credit Card,0
9/1/2022 1:29,867,800685C10,0,800EA5660,93.43,US Dollar,93.43,US Dollar,Cash,0
9/1/2022 1:23,867,800685C10,0,800EA5660,7.17,US Dollar,7.17,US Dollar,Wire,0
9/1/2022 1:23,1208,8003467D0,22254,800EC03C0,10976.95,US Dollar,10976.95,US Dollar,Cheque,0
9/1/2022 1:12,1208,8003467D0,22254,800EC03C0,17552.89,US Dollar,17552.89,US Dollar,Credit Card,0
9/1/2022 1:14,2310,8003EB490,2597,800EC37B0,49.04,US Dollar,49.04,US Dollar,Cheque,0
9/1/2022 1:07,2310,8003EB490,2597,800EC37B0,138.26,US Dollar,138.26,US Dollar,Credit Card,0
9/1/2022 1:01,2310,8003EB490,2597,800EC37B0,67.17,US Dollar,67.17,US Dollar,ACH,0
9/1/2022 1:13,2310,8003EB490,2597,800EC37B0,38.12,US Dollar,38.12,US Dollar,Wire,0
9/1/2022 1:09,1601,80099B220,544,800EE92E0,33312.34,US Dollar,33312.34,US Dollar,Cheque,0
9/1/2022 1:20,1601,80099B220,544,800EE92E0,29425.85,US Dollar,29425.85,US Dollar,Credit Card,0
9/1/2022 1:04,1601,80099B220,544,800EE92E0,3051.64,US Dollar,3051.64,US Dollar,ACH,0
9/1/2022 1:09,20,800676900,2954,800EEE2E0,212.4,US Dollar,212.4,US Dollar,Cheque,0
9/1/2022 1:18,20,800676900,2954,800EEE2E0,991.78,US Dollar,991.78,US Dollar,Credit Card,0
9/1/2022 1:28,1208,800ADD150,22217,800EEEBE0,3404.19,US Dollar,3404.19,US Dollar,Cheque,0
9/1/2022 1:13,1208,800ADD150,22217,800EEEBE0,1240.38,US Dollar,1240.38,US Dollar,Credit Card,0
9/1/2022 1:04,70,10042B660,11304,800EF1D20,33120.56,US Dollar,33120.56,US Dollar,Cheque,0
9/1/2022 1:12,70,10042B660,11304,800EF1D20,27256.09,US Dollar,27256.09,US Dollar,Credit Card,0
9/1/2022 1:20,70,10042B660,11304,800EF1D20,36548.73,US Dollar,36548.73,US Dollar,Cash,0
9/1/2022 1:17,741,800E641C0,1831,800EF9280,13252.6,US Dollar,13252.6,US Dollar,Cheque,0
9/1/2022 1:24,741,800E641C0,1831,800EF9280,16107.61,US Dollar,16107.61,US Dollar,Credit Card,0
9/1/2022 1:04,741,800E641C0,1831,800EF9280,86574.02,US Dollar,86574.02,US Dollar,Wire,0
9/1/2022 1:02,1831,800EFDE90,1831,800EFDE90,47674.95,US Dollar,47674.95,US Dollar,Reinvestment,0
9/1/2022 1:25,22217,800F3D920,22217,800F3D920,10433.86,US Dollar,10433.86,US Dollar,Reinvestment,0
9/1/2022 1:02,20,80034D230,11304,800F45CA0,4.56,US Dollar,4.56,US Dollar,Cheque,0
9/1/2022 1:04,20,80034D230,11304,800F45CA0,13.3,US Dollar,13.3,US Dollar,Credit Card,0
9/1/2022 1:03,11,800F1E9F0,11,800F1E9F0,16630.52,US Dollar,16630.52,US Dollar,Reinvestment,0
9/1/2022 1:14,2032,800F24E00,2032,800F24E00,130551.15,US Dollar,130551.15,US Dollar,Reinvestment,0
9/1/2022 1:15,3549,800F27C60,3549,800F27C60,2870.21,US Dollar,2870.21,US Dollar,Reinvestment,0
9/1/2022 1:29,21418,800C308C0,718,800F4CF50,257.22,US Dollar,257.22,US Dollar,Cheque,0
9/1/2022 1:05,21418,800C308C0,718,800F4CF50,144.48,US Dollar,144.48,US Dollar,Cash,0
9/1/2022 1:22,1831,800F4D870,1831,800F4D870,66204.78,US Dollar,66204.78,US Dollar,Reinvestment,0
9/1/2022 1:10,2310,80031ABB0,12545,800EFF620,227.2,US Dollar,227.2,US Dollar,Cheque,0
9/1/2022 1:13,2310,80031ABB0,12545,800EFF620,252,US Dollar,252,US Dollar,Credit Card,0
9/1/2022 1:17,12545,800F045D0,12545,800F045D0,23.59,US Dollar,23.59,US Dollar,Reinvestment,0
9/1/2022 1:04,22217,800EF6C20,22217,800EF6C20,3.22,US Dollar,3.22,US Dollar,Reinvestment,0
9/1/2022 1:17,0,8005D3020,2208,800F5F810,5111.66,US Dollar,5111.66,US Dollar,Cheque,0
9/1/2022 1:19,0,80046B200,0,800F61700,256.94,US Dollar,256.94,US Dollar,Cheque,0
9/1/2022 1:08,0,80046B200,0,800F61700,1368.15,US Dollar,1368.15,US Dollar,Cash,0
9/1/2022 1:29,0,80046B200,0,800F61700,93.27,US Dollar,93.27,US Dollar,ACH,0
9/1/2022 1:16,1315,800F88DD0,1315,800F88DD0,1427.57,US Dollar,1427.57,US Dollar,Reinvestment,0
9/1/2022 1:24,20,800455290,22118,800FACA60,5213.76,US Dollar,5213.76,US Dollar,Cheque,0
9/1/2022 1:27,20,800455290,22118,800FACA60,3663.59,US Dollar,3663.59,US Dollar,Credit Card,0
9/1/2022 1:04,20,800455290,22118,800FACA60,1755.7,US Dollar,1755.7,US Dollar,ACH,0
9/1/2022 1:03,22088,800E4D9F0,2589,800FB9D10,16198.68,US Dollar,16198.68,US Dollar,Cheque,0
9/1/2022 1:17,2597,800BD60D0,867,800FC1FB0,1932.81,US Dollar,1932.81,US Dollar,Cheque,0
9/1/2022 1:03,2597,800BD60D0,867,800FC1FB0,921.03,US Dollar,921.03,US Dollar,Credit Card,0
9/1/2022 1:25,70,10042B660,1046,800FC8CA0,937.1,US Dollar,937.1,US Dollar,Cheque,0
9/1/2022 1:03,70,10042B660,1046,800FC8CA0,870.02,US Dollar,870.02,US Dollar,Credit Card,0
9/1/2022 1:12,22118,800FD6750,22118,800FD6750,56755.44,US Dollar,56755.44,US Dollar,Reinvestment,0
9/1/2022 1:26,22254,800FE3D00,22254,800FE3D00,24.04,US Dollar,24.04,US Dollar,Reinvestment,0
9/1/2022 1:22,1924,800FE2B30,1924,800FE2B30,8682.55,US Dollar,8682.55,US Dollar,Reinvestment,0
9/1/2022 1:04,2208,800FEAD40,2208,800FEAD40,266631.5,US Dollar,266631.5,US Dollar,Reinvestment,0
9/1/2022 1:13,1208,801002D10,1208,801002D10,49164.75,US Dollar,49164.75,US Dollar,Reinvestment,0
9/1/2022 1:25,0,8006BEBF0,544,80100CB10,531.52,US Dollar,531.52,US Dollar,Cheque,0
9/1/2022 1:16,0,8006BEBF0,544,80100CB10,2028.46,US Dollar,2028.46,US Dollar,Credit Card,0
9/1/2022 1:26,0,8006BEBF0,544,80100CB10,585.29,US Dollar,585.29,US Dollar,Cash,0
9/1/2022 1:26,21418,801011710,21418,801011710,10.4,US Dollar,10.4,US Dollar,Reinvestment,0
9/1/2022 1:09,2954,800D35FA0,1601,801011DC0,3912.39,US Dollar,3912.39,US Dollar,Cheque,0
9/1/2022 1:15,2954,800D35FA0,1601,801011DC0,22606.86,US Dollar,22606.86,US Dollar,Cash,0
9/1/2022 1:00,544,800FB0450,544,800FB0450,13832221.8,US Dollar,13832221.8,US Dollar,Reinvestment,0
9/1/2022 1:11,31384,800FE99C0,31384,800FE99C0,6625.78,US Dollar,6625.78,US Dollar,Reinvestment,0
9/1/2022 1:16,867,800D60C20,2597,801054770,54674.61,US Dollar,54674.61,US Dollar,Cheque,0
9/1/2022 1:15,867,800D60C20,2597,801054770,234988.03,US Dollar,234988.03,US Dollar,Cash,0
9/1/2022 1:15,70,10042B660,11032,801058210,550.63,US Dollar,550.63,US Dollar,Cheque,0
9/1/2022 1:05,70,10042B660,11032,801058210,2371.17,US Dollar,2371.17,US Dollar,Credit Card,0
9/1/2022 1:24,0,800F80600,0,800F80600,6137.95,US Dollar,6137.95,US Dollar,Reinvestment,0
9/1/2022 1:26,2954,800CAD520,21418,8010B0250,9258.24,US Dollar,9258.24,US Dollar,Cheque,0
9/1/2022 1:28,2954,800CAD520,21418,8010B0250,34415.14,US Dollar,34415.14,US Dollar,ACH,0
9/1/2022 1:02,1046,8010D6770,1046,8010D6770,813.15,US Dollar,813.15,US Dollar,Reinvestment,0
9/1/2022 1:24,1208,80032C530,1488,8010D72B0,1133.54,US Dollar,1133.54,US Dollar,Cheque,0
9/1/2022 1:12,1208,80032C530,1488,8010D72B0,575.6,US Dollar,575.6,US Dollar,ACH,0
9/1/2022 1:20,20,80032F850,1924,8010EC4A0,52.85,US Dollar,52.85,US Dollar,Cheque,0
9/1/2022 1:06,20,80032F850,1924,8010EC4A0,130.64,US Dollar,130.64,US Dollar,Credit Card,0
9/1/2022 1:11,20,80032F850,1924,8010EC4A0,37.94,US Dollar,37.94,US Dollar,Cash,0
9/1/2022 1:08,20,80032F850,1924,8010EC4A0,15.95,US Dollar,15.95,US Dollar,ACH,0
9/1/2022 1:26,20,80032F850,1924,8010EC4A0,1.57,US Dollar,1.57,US Dollar,Wire,0
9/1/2022 1:14,70,10042B660,21418,8010F3680,1530.45,US Dollar,1530.45,US Dollar,Cheque,0
9/1/2022 1:04,11304,800DB7BB0,718,8010F5D20,6132.09,US Dollar,6132.09,US Dollar,Cash,0
9/1/2022 1:11,11304,800DB7BB0,718,8010F5D20,22174.34,US Dollar,22174.34,US Dollar,ACH,0
9/1/2022 1:21,544,800B8A680,1208,8010FEB10,125.72,US Dollar,125.72,US Dollar,Cheque,0
9/1/2022 1:13,544,800B8A680,1208,8010FEB10,94.24,US Dollar,94.24,US Dollar,Credit Card,0
9/1/2022 1:25,22088,8010FF5C0,22088,8010FF5C0,17.05,US Dollar,17.05,US Dollar,Reinvestment,0
9/1/2022 1:28,1208,800118600,12773,8010FFE00,68.84,US Dollar,68.84,US Dollar,Cheque,0
9/1/2022 1:04,1208,800118600,12773,8010FFE00,126.41,US Dollar,126.41,US Dollar,Credit Card,0
9/1/2022 1:19,0,8011064A0,0,8011064A0,9879.55,US Dollar,9879.55,US Dollar,Reinvestment,0
9/1/2022 1:13,214,80064DB10,2032,80111FF50,4689.53,US Dollar,4689.53,US Dollar,Cheque,0
9/1/2022 1:03,214,80064DB10,2032,80111FF50,1225.43,US Dollar,1225.43,US Dollar,Credit Card,0
9/1/2022 1:26,718,8011294D0,718,8011294D0,5.45,US Dollar,5.45,US Dollar,Reinvestment,0
9/1/2022 1:11,12874,801127790,12874,801127790,5743.3,US Dollar,5743.3,US Dollar,Reinvestment,0
9/1/2022 1:26,718,80112EA90,718,80112EA90,906709.56,US Dollar,906709.56,US Dollar,Reinvestment,0
9/1/2022 1:24,0,8011412A0,0,8011412A0,12.64,US Dollar,12.64,US Dollar,Reinvestment,0
9/1/2022 1:25,20,801142F90,20,801142F90,14.19,US Dollar,14.19,US Dollar,Reinvestment,0
9/1/2022 1:25,1924,80114BFB0,1924,80114BFB0,1512.3,US Dollar,1512.3,US Dollar,Reinvestment,0
9/1/2022 1:26,544,80041C0D0,0,801152BE0,8892.24,US Dollar,8892.24,US Dollar,Cheque,0
9/1/2022 1:17,544,80041C0D0,0,801152BE0,4268.9,US Dollar,4268.9,US Dollar,ACH,0
9/1/2022 1:05,1831,80115C100,1831,80115C100,23.06,US Dollar,23.06,US Dollar,Reinvestment,0
9/1/2022 1:29,1315,80115ADC0,1315,80115ADC0,11.91,US Dollar,11.91,US Dollar,Reinvestment,0
9/1/2022 1:16,1601,8011626D0,1601,8011626D0,11.43,US Dollar,11.43,US Dollar,Reinvestment,0
9/1/2022 1:05,1313,80117A1C0,1313,80117A1C0,53312.94,US Dollar,53312.94,US Dollar,Reinvestment,0
9/1/2022 1:04,2865,80117D450,2865,80117D450,28459.79,US Dollar,28459.79,US Dollar,Reinvestment,0
9/1/2022 1:12,3941,801182380,3941,801182380,426.91,US Dollar,426.91,US Dollar,Reinvestment,0
9/1/2022 1:01,20,8011727E0,20,8011727E0,6.5,US Dollar,6.5,US Dollar,Reinvestment,0
9/1/2022 1:29,22088,8011B1540,22088,8011B1540,13398.54,US Dollar,13398.54,US Dollar,Reinvestment,0
9/1/2022 1:09,20,8002B6180,1315,8011B9AF0,203.52,US Dollar,203.52,US Dollar,Cheque,0
9/1/2022 1:12,20,8002B6180,1315,8011B9AF0,287.97,US Dollar,287.97,US Dollar,ACH,0
9/1/2022 1:15,70,10042B660,2933,8011BCD80,43261.94,US Dollar,43261.94,US Dollar,Cheque,0
9/1/2022 1:17,0,8011AFBC0,0,8011AFBC0,11.29,US Dollar,11.29,US Dollar,Reinvestment,0
9/1/2022 1:27,22147,8011C87C0,22147,8011C87C0,100933.82,US Dollar,100933.82,US Dollar,Reinvestment,0
9/1/2022 1:23,32850,8011AABD0,32850,8011AABD0,763.71,US Dollar,763.71,US Dollar,Reinvestment,0
9/1/2022 1:17,32637,8011D0840,2208,8011D07F0,869,US Dollar,869,US Dollar,ACH,0
9/1/2022 1:21,214,80054DA30,20,8011DD3B0,45.8,US Dollar,45.8,US Dollar,Cheque,0
9/1/2022 1:04,214,80054DA30,20,8011DD3B0,217.22,US Dollar,217.22,US Dollar,Credit Card,0
9/1/2022 1:19,2670,8011DCFE0,2670,8011DCFE0,3.24,US Dollar,3.24,US Dollar,Reinvestment,0
9/1/2022 1:23,0,8011DFC10,0,8011DFC10,16.67,US Dollar,16.67,US Dollar,Reinvestment,0
9/1/2022 1:19,12874,8011E1740,12874,8011E1740,15.42,US Dollar,15.42,US Dollar,Reinvestment,0
9/1/2022 1:24,20,800345DD0,13011,8011F4F30,49635.58,US Dollar,49635.58,US Dollar,Cheque,0
9/1/2022 1:03,20,800345DD0,13011,8011F4F30,6797.62,US Dollar,6797.62,US Dollar,Credit Card,0
9/1/2022 1:28,20,800345DD0,13011,8011F4F30,205837.76,US Dollar,205837.76,US Dollar,ACH,0
9/1/2022 1:07,1046,8007A8000,20,801200BC0,132.69,US Dollar,132.69,US Dollar,Cheque,0
9/1/2022 1:19,1046,8007A8000,20,801200BC0,56.68,US Dollar,56.68,US Dollar,Credit Card,0
9/1/2022 1:27,1046,8007A8000,20,801200BC0,31.07,US Dollar,31.07,US Dollar,Cash,0
9/1/2022 1:17,22118,8011DBC70,22118,8011DBC70,3461.73,US Dollar,3461.73,US Dollar,Reinvestment,0
9/1/2022 1:05,1488,80120C320,1488,80120C320,89112.66,US Dollar,89112.66,US Dollar,Reinvestment,0
9/1/2022 1:23,2589,8011D3B70,2589,8011D3B70,16.11,US Dollar,16.11,US Dollar,Reinvestment,0
9/1/2022 1:10,1831,801215F90,1831,801215F90,16.36,US Dollar,16.36,US Dollar,Reinvestment,0
9/1/2022 1:28,1894,800DDFC70,22217,801225E70,1274600.48,US Dollar,1274600.48,US Dollar,Cheque,0
9/1/2022 1:27,0,8004B0630,1831,80123D2D0,1259.48,US Dollar,1259.48,US Dollar,Cheque,0
9/1/2022 1:26,0,80124F060,0,80124F060,1327277.35,US Dollar,1327277.35,US Dollar,Reinvestment,0
9/1/2022 1:04,22088,80111AF40,2670,801258A00,8553.7,US Dollar,8553.7,US Dollar,Cheque,0
9/1/2022 1:27,22088,80111AF40,2670,801258A00,4447.27,US Dollar,4447.27,US Dollar,Credit Card,0
9/1/2022 1:14,214,800329150,2597,80125D500,61.92,US Dollar,61.92,US Dollar,Cheque,0
9/1/2022 1:21,214,800329150,2597,80125D500,41.52,US Dollar,41.52,US Dollar,Credit Card,0
9/1/2022 1:24,20,80042DEB0,1313,801271D70,469.89,US Dollar,469.89,US Dollar,Cheque,0
9/1/2022 1:09,0,8005EBCC0,2208,80128E630,349868.35,US Dollar,349868.35,US Dollar,Cheque,0
9/1/2022 1:25,214,8001D9820,2933,80128F650,2245.01,US Dollar,2245.01,US Dollar,Cheque,0
9/1/2022 1:21,214,8001D9820,2933,80128F650,18.26,US Dollar,18.26,US Dollar,Credit Card,0
9/1/2022 1:09,214,8001D9820,2933,80128F650,28.45,US Dollar,28.45,US Dollar,Wire,0
9/1/2022 1:14,0,80048CE70,2208,8012B8F80,293.89,US Dollar,293.89,US Dollar,Cheque,0
9/1/2022 1:13,3656,8012BAFB0,3656,8012BAFB0,475.26,US Dollar,475.26,US Dollar,Reinvestment,0
9/1/2022 1:28,0,8003C0FE0,2258,800FCC1D0,1277.46,US Dollar,1277.46,US Dollar,Cheque,0
9/1/2022 1:13,0,8003C0FE0,2258,800FCC1D0,1790.06,US Dollar,1790.06,US Dollar,Cash,0
9/1/2022 1:23,0,8003C0FE0,2258,800FCC1D0,1512.78,US Dollar,1512.78,US Dollar,Wire,0
9/1/2022 1:17,2032,8012C2450,2032,8012C2450,5756.87,US Dollar,5756.87,US Dollar,Reinvestment,0
9/1/2022 1:09,11081,8012C2590,11081,8012C2590,2174.56,US Dollar,2174.56,US Dollar,Reinvestment,0
9/1/2022 1:18,12582,80133AAE0,12582,80133AAE0,45940.63,US Dollar,45940.63,US Dollar,Reinvestment,0
9/1/2022 1:07,20,80058A310,12874,80134D2E0,507.96,US Dollar,507.96,US Dollar,Cheque,0
9/1/2022 1:10,20,80058A310,12874,80134D2E0,163.74,US Dollar,163.74,US Dollar,Credit Card,0
9/1/2022 1:12,20,80058A310,12874,80134D2E0,64.33,US Dollar,64.33,US Dollar,ACH,0
9/1/2022 1:13,20,80058A310,12874,80134D2E0,95.14,US Dollar,95.14,US Dollar,Wire,0
9/1/2022 1:07,867,80098A790,22147,801351300,118.69,US Dollar,118.69,US Dollar,Cheque,0
9/1/2022 1:26,867,80098A790,22147,801351300,121.16,US Dollar,121.16,US Dollar,Cash,0
9/1/2022 1:05,867,80098A790,22147,801351300,97.91,US Dollar,97.91,US Dollar,ACH,0
9/1/2022 1:20,22118,801351BE0,22118,801351BE0,119.56,US Dollar,119.56,US Dollar,Reinvestment,0
9/1/2022 1:26,22456,80134C910,22456,80134C910,11.7,US Dollar,11.7,US Dollar,Reinvestment,0
9/1/2022 1:17,1601,8013575D0,1601,8013575D0,16.45,US Dollar,16.45,US Dollar,Reinvestment,0
9/1/2022 1:27,2597,801367DF0,2597,801367DF0,12878.31,US Dollar,12878.31,US Dollar,Reinvestment,0
9/1/2022 1:25,2670,801382790,2670,801382790,28143.63,US Dollar,28143.63,US Dollar,Reinvestment,0
9/1/2022 1:05,1887,80139B3C0,1887,80139B3C0,5.64,US Dollar,5.64,US Dollar,Reinvestment,0
9/1/2022 1:01,741,800808AB0,1601,8013B2590,3289.58,US Dollar,3289.58,US Dollar,Cheque,0
9/1/2022 1:21,741,800808AB0,1601,8013B2590,213.83,US Dollar,213.83,US Dollar,Credit Card,0
9/1/2022 1:16,12545,8011CF000,214,8013B5100,160.22,US Dollar,160.22,US Dollar,Cheque,0
9/1/2022 1:19,12545,8011CF000,214,8013B5100,158.41,US Dollar,158.41,US Dollar,Credit Card,0
9/1/2022 1:28,718,800965660,2208,8013C5BE0,6933.67,US Dollar,6933.67,US Dollar,Cheque,0
9/1/2022 1:25,718,800965660,2208,8013C5BE0,6077.52,US Dollar,6077.52,US Dollar,Cash,0
9/1/2022 1:08,11304,8013AE620,11304,8013AE620,3.92,US Dollar,3.92,US Dollar,Reinvestment,0
9/1/2022 1:05,22254,8014048B0,22254,8014048B0,9.65,US Dollar,9.65,US Dollar,Reinvestment,0
9/1/2022 1:11,718,801239C90,11081,80142D200,3213.61,US Dollar,3213.61,US Dollar,Cheque,0
9/1/2022 1:11,718,801239C90,11081,80142D200,861.73,US Dollar,861.73,US Dollar,Credit Card,0
9/1/2022 1:24,718,801239C90,11081,80142D200,828.81,US Dollar,828.81,US Dollar,ACH,0
9/1/2022 1:14,1818,800629CF0,952,8014D84F0,46.2,US Dollar,46.2,US Dollar,Cheque,0
9/1/2022 1:03,1818,800629CF0,952,8014D84F0,201.85,US Dollar,201.85,US Dollar,Credit Card,0
9/1/2022 1:01,1818,800629CF0,952,8014D84F0,91.01,US Dollar,91.01,US Dollar,Cash,0
9/1/2022 1:08,1818,800629CF0,952,8014D84F0,1.29,US Dollar,1.29,US Dollar,ACH,0
9/1/2022 1:13,1818,800629CF0,952,8014D84F0,8.28,US Dollar,8.28,US Dollar,Wire,0
9/1/2022 1:07,2597,800DAB240,2776,8014DD280,17779.65,US Dollar,17779.65,US Dollar,Cheque,0
9/1/2022 1:06,2597,800DAB240,2776,8014DD280,3006.79,US Dollar,3006.79,US Dollar,Credit Card,0
9/1/2022 1:15,2597,800DAB240,2776,8014DD280,3613.88,US Dollar,3613.88,US Dollar,ACH,0
9/1/2022 1:07,22147,8014D6D30,1313,8014DC6D0,138570,US Dollar,138570,US Dollar,Cheque,0
9/1/2022 1:04,741,8014E3AD0,741,8014E3AD0,1207.08,US Dollar,1207.08,US Dollar,Reinvestment,0
9/1/2022 1:09,718,801522FA0,718,801522FA0,483622.49,US Dollar,483622.49,US Dollar,Reinvestment,0
9/1/2022 1:03,70,10042B660,1887,801527C30,112.34,US Dollar,112.34,US Dollar,Cheque,0
9/1/2022 1:26,70,10042B660,1887,801527C30,22.36,US Dollar,22.36,US Dollar,Cash,0
9/1/2022 1:06,867,8015653D0,867,8015653D0,249298.53,US Dollar,249298.53,US Dollar,Reinvestment,0
9/1/2022 1:26,952,800EC45F0,2776,8015744F0,883.95,US Dollar,883.95,US Dollar,Cheque,0
9/1/2022 1:20,952,800EC45F0,2776,8015744F0,201.11,US Dollar,201.11,US Dollar,Credit Card,0
9/1/2022 1:28,0,800B4B880,1831,80157C330,7234.41,US Dollar,7234.41,US Dollar,Cheque,0
9/1/2022 1:00,0,800B4B880,1831,80157C330,5574.86,US Dollar,5574.86,US Dollar,ACH,0
9/1/2022 1:22,3358,80158EE60,3358,80158EE60,12.05,US Dollar,12.05,US Dollar,Reinvestment,0
9/1/2022 1:15,2589,80162E540,2589,80162E540,4.83,US Dollar,4.83,US Dollar,Reinvestment,0
9/1/2022 1:13,11304,80134C120,867,80164CA00,59.87,US Dollar,59.87,US Dollar,Cheque,0
9/1/2022 1:14,11304,80134C120,867,80164CA00,241.6,US Dollar,241.6,US Dollar,Credit Card,0
9/1/2022 1:12,3428,80164C0C0,3428,80164C0C0,17006.76,US Dollar,17006.76,US Dollar,Reinvestment,0
9/1/2022 1:10,718,801657A30,718,801657A30,9296.86,US Dollar,9296.86,US Dollar,Reinvestment,0
9/1/2022 1:29,2597,80167BC50,2597,80167BC50,3.18,US Dollar,3.18,US Dollar,Reinvestment,0
9/1/2022 1:20,0,8005C7920,741,801698050,13.7,US Dollar,13.7,US Dollar,Cheque,0
9/1/2022 1:02,0,8005C7920,741,801698050,27.4,US Dollar,27.4,US Dollar,Credit Card,0
9/1/2022 1:23,0,8005C7920,741,801698050,8.03,US Dollar,8.03,US Dollar,Cash,0
9/1/2022 1:18,11304,80168D4D0,11304,80168D4D0,2627.5,US Dollar,2627.5,US Dollar,Reinvestment,0
9/1/2022 1:27,33838,801729150,33838,801729150,5887.8,US Dollar,5887.8,US Dollar,Reinvestment,0
9/1/2022 1:22,544,80116E550,20,80172CCE0,11333.03,US Dollar,11333.03,US Dollar,Cheque,0
9/1/2022 1:02,544,80116E550,20,80172CCE0,11472.05,US Dollar,11472.05,US Dollar,Credit Card,0
9/1/2022 1:24,0,80048CE70,13932,8017385F0,95.52,US Dollar,95.52,US Dollar,Cheque,0
9/1/2022 1:22,70,10042B660,1818,801747CD0,419,US Dollar,419,US Dollar,Cheque,0
